summonerId
SILVER,I,68,34CBgq92Y65GEvQFWb_xjJy_rtfDiOcPGtjGK6IQwkYEqQg
SILVER,I,69,ixFz4YcViK-5MCcvq_wO2G38GpqC537KaW1pcV302OYjlSw
SILVER,I,70,VOTh0XQG3sP4mQXeZM3n0PksaN66oHAqqsohox_9SeF00mc
SILVER,I,71,0hF81VFp0Q0VRExuk4f6iMuk-btglE1Mr7Xr34EvSJdVtlNn
SILVER,I,72,0IxxCdi7FfJvxfR5UzPTS-GV80pnJLp-EY6XAHLl8GykQR6z
SILVER,I,73,5J2iHGPbwooPOKj8WN_L2pbNdEapP3W0jBDPPbfYzgn3uWuE
SILVER,I,74,SDS9DK2KjKyvv4SVr9wyPdWscSW6GNqURou-Y_scq7UdQ64
SILVER,I,75,RhhH_KOvagzEpZblgUzml3PU0Vtw-AwiR_CcngrzdXhjJqw
SILVER,I,76,4CAWoq3W69LLRLBG_YudToMynA_fuGTxbUUc8eQiAW3N1WHl
SILVER,I,77,Q--Ea6npmo8nGBBbkd4HwZAPlIUY_6-hU_Z7-23IT5thY2A_
SILVER,I,78,gHdGfwcy1Er7dYng8nAxmoK-Fco346bp1R46x1VpAnmB9j4
SILVER,I,79,CUBoHftLexDs0YiJcC2upbq3cspZ_AqGGVhEvDyvnoI_6tOZ
SILVER,I,80,j02Y0mfBoTdiCrqO_gWh7QfVH9CGqTO9l9km9kdT_UV1u9LT
SILVER,I,81,dnBGbQo5NwsYj75OHySL07HGmWvWHmCmgJS0HrJ4Fdw1AsgA
SILVER,I,82,ruKriDQ-y1Ba4zPnUs7WgnhJdz3K85UkQxD0fbQVLmtHjXJM
SILVER,I,83,Cc8PB7Rnt-zSx7TsC2s0ZHWwHXKS98QRmVVQu7ez5zt2lyOy
SILVER,I,84,xN35ErVjQ-H7zpKNx_DyyBHCxh3JRA8-32qSVE41VywkiIzV
SILVER,I,85,rMTLDuStWnSbu1vmBVIzCVi5jareX5pqGcI8v73heXXlcDgo
SILVER,I,86,hDMKf7_zR5cM5mGtR9LprSixIXcOW8ZQ6iuNutfmG1tqutfC
SILVER,I,87,kwte-coN7n2-xVs1oWoZFpS8MAs7sucWLji3p9u6TTq_d4go
SILVER,I,88,tFeH2jhYH7l6BAnKuqbpo_HfX7u9NHTfUmf5CSCBeX6dqi4
SILVER,I,89,Ft6ulDbUPP4iv0Ha5zrBH-by_eJwBiE_N2zFTeVd4yckDBg
SILVER,I,90,MtGScSiFetE2dlvI15tjh4BvnsCwzxAkhCnXFO8rGY2K0CT4
SILVER,I,91,ybMnZX0L9-KvZJqw1U60K7huBwGSfI4EvadqE7TRwoLu0VQI
SILVER,I,92,692xWh47uVnJUsHh1nXFHyrK_b-J54eFgFoyy8m7TpBrU_Af
SILVER,I,93,A96arCbnpeoMOv_ze-wbc4xohhncIHBKU-MR6YnMmBQ2Fg7r
SILVER,I,94,GBLURJb5HyDVdS6E3_epO53Kj0ayFnO9UJ5pyfKjU46HIsc3
SILVER,I,95,X0LfK_7LfC-epJxD5tdSlHz3ZiVC42fpHcWCGDrz3ZOvdvY
SILVER,I,96,T32uSVKv691ieFmfqNkagFKVZCFDCsp3942QfyLf3DfCSP8
SILVER,I,97,ADfieIg4gh4Fc6cmTNWfLD8rm4noPAPv6e0WDDQVgpJpVcvV
SILVER,I,98,qFAPY9g9Hanq24dG7LMRBANVyTJ830bLPis_w4HoSUHFD3sK
SILVER,I,99,5flhMlZs-bK9Auvs46OsRApMqeTrYJTL59wAHBdhsT_qFuV-
SILVER,I,100,7cMUOshkaIB48M6Tyv4QNgUShsyZj_5zo9jrNqjHtDcceOHn
SILVER,I,101,mjc1nz25xvv0-s5LSGQQ31pHtXjCHfbPnW8Eg3DgtTFxn4k
SILVER,I,102,8MKP5wzmsDxXJWBO5hoO8zX8Z63p4Ujkhi8ohcltzl0bwK9V
SILVER,I,103,qduTZY9TjTr8nK7BhBRdnVSg8TtJ9IKlje1uBd6wfMPD0iE2
SILVER,I,104,VUVMrCxva6BcMknAYqoLNFeUUOctPjML7V2YCrSsQLRTC3jR
SILVER,I,105,OmGmklgvNBtQOlqa7PPxgYucu3DFIQQ4aCTjkG8AtlkHShI1
SILVER,I,106,-2is7X1ilj6pt5jfRWpMrMEecGBGdS_MgYRoBms7SRHq-lJS
SILVER,I,107,1Cz5vvm_3E2ZAVOjA6reoGQEFHtW6GFBtnbPBWtMRGT37oBK
SILVER,I,108,C8Xb0Msjs-Ac1iCaJ6QNR-46IloCktjmFHsjmuXNm5VjN4K6
SILVER,I,109,hKTmQ5rolFIizj2gECGIIZFVqRx0RgzbO9m3kMz-lNwzHm1F
SILVER,I,110,EnXwSMk8eZ0k_DB63Zy-v9vz2fOK9UyvhVywy-HIb_7W7_w
SILVER,I,111,9ZuRHyEf0JP4uk3UrMXMszyqTYFLQ4g3uQGARO800r9n8oXh
SILVER,I,112,Qyrim_P_ktLQPboC3_kcNk_bvR3iRbjdJT_NELgTAzgbEVM8
SILVER,I,113,ssFMgAGp9tc5hDzepJmEZ7upXS9Xkx7RbN6VKkwNva6ts-9B
SILVER,I,114,ZOqNbqnpcbatVITLAi7gaNazccY4huNIPagpO2vFAKFruQP_
SILVER,I,115,nCK_7ANYFPn7-3yMVpGAb4eN3As1ovzk-0g-MinjTIzDmjjk
SILVER,I,116,-cT_lVnaI8aWPjjMjIc1G0TaeX8RP9FaD42YYSJpuJJf-9o
SILVER,I,117,Z75eN4cDzD3OmgmwA2liWfTcQOJ2ohjOX0VihEmCo9Gc8ms
SILVER,I,118,7oCT5XUQZCeF1KJ1NQBAQCKBen9p_BWIe0xftEm-Phzf1e2k
SILVER,I,119,vrIdPMyqVyjyleFaFhCid_CCzuyG8TPQGUN1ynGTQCEDX6S_
SILVER,I,120,CLVQcrqnSFdT6FdqPmpl9dTmj0WbzAit8n3qNUNuyGOx5PTw
SILVER,I,121,_v9B6D0OYbXXUpyZ6h5F2OIpQFmLQl0--PdlEPaU4mDulO5b
SILVER,I,122,th0v0igiWE5frHbR9AenCAFaFpIAffwombt6vU8RAVqtOl-Z
SILVER,I,123,6BLxEGz_1zweWASOhWZXVqe_kHsQWYKtoBEgEPOSMyekg-o
SILVER,I,124,b4Q3rCAf75_A6Fx06Je3EBuaeoWmXj_V4aCEPowxVuIWuXg
SILVER,I,125,y-WaPWVnoLNqUkVAIxlu2Bnz0zoNPT4tpe8Jr2l3eHHM-Ipn
SILVER,I,126,TVQvNcoSu333dkIb7JgJuWQ3kCOnjuXhC7nHCAIhvuQUb5dT
SILVER,I,127,FyEN0MiWCbxhUXRGm-vHcNbBa3Yak-VzMjNLs_jRk5T9-2_x
SILVER,I,128,yPIGZ0qno9yHQlV0kiJFYSdSD6pe8aXeQ6dkr8mg3GO4gzA
SILVER,I,129,DuLbW75_zFU-OGIErbHNxgv7aIqAlVZ4mSaENo22J_9S9u8
SILVER,I,130,PEijj6HNwLPwX1okHjIriVqnc_A1dI39Eh6DtG_QbEu-o5E
SILVER,I,131,qVsQQK6pN33_82SyA42LTxo2iKY60WhgxnWPkoTsZ2T3ArVv
SILVER,I,132,Jr6-wpi-ZluTKPxLdJN8svJ0QR5Aifr45t-LnQ4QaUTOohQ
SILVER,I,133,0Hj2M69dPqYCcVHrBuCWFRwo0_PQvtPbBufR7-_ONi0VuP0
SILVER,I,134,Fbf2r65m6mzCs6zbclnnz_bDdNKkDb6oUm7VlZN5RNr0qSI
SILVER,I,135,g6-1BTSyWDC_Ll_S1rwNgXMnMo-sLI06f6YsNKknQb1YkyCM
SILVER,I,136,YecBcR_YU1R0XAz1yynVeCClu03x_Ag02dvIjdgbrMlfJSLr
SILVER,I,137,acnLWXMbJcFeA6waAeKJAJdp6Q4MYNsl_icFYMn8phLMsrEm
SILVER,I,138,ejGmH-HW-51XXZWdgXBG5sD_qODb3ArE2lxxX9bwCiRze7M
SILVER,I,139,uToeyYSVq6fWG5VR3EwRWLqOihHefJML7vXc30uTG4RDAx5o
SILVER,I,140,eFFdghVbnKS1FQfOFYDmoPIkJrvFSt08uvUMcBYtc1gzry_j
SILVER,I,141,eRIn47zSfxXF1t-Rjx5wmHtyghgmRLJACbJ1MM8Qr8S_fHDl
SILVER,I,142,t7ZBbgJ2ATlQxyW1_JjcOO82LgDbRH528g_8XR1UZgB72Sw
SILVER,I,143,zSRDUMLK7CbJ8Q19RK_5G52OnUvzZ9v8nFFlh-4YHLmpMLo
SILVER,I,144,efrBBjNsLbLap_GlOdyxfa0vOyB_2n0zsDvE3ABRa3mgSMP9
SILVER,I,145,opws4CWIBK1YYfp1w5i8xYERXGGJZfR1XCFEwkz0cibdaLvT
SILVER,I,146,bbMrssB2-aw3iTq2CkAFGiLOktw4IGY2Xw--BzfbGUDHIs0
SILVER,I,147,8lS4dMNZHuwBuDnfmIexZYs8hTg0hP-qwdO55wj3nEnUKoGd
SILVER,I,148,EFDAdp8drCSRYOnSwb2Ei42pQwr5ksCB3JGYfZNWNv72Ir1l
SILVER,I,149,g5eoZFKa9kOD4kc1TUlmKR5YqpZPATAPGq4gXaYSWq1fcUTG
SILVER,I,150,yrpiD8Be_e3b7ZClqI7xRwNn6779-cX6Yp7bwQNDZy6tmYg
SILVER,I,151,QQNhxh89OKYkZHau2EaYdHBsgqIvJCagc9ce2FuJAqZAL3FR
SILVER,I,152,WuzGPq-nZv9dPMSUej-jV-M3Xg6G3Fzx306-eALmv4Ziyr0q
SILVER,I,153,qkaTDZebKud4ew6sYU1n6gzKXUgFisswrK8skBTGReyK6qyK
SILVER,I,154,SnGbDRQggBV7oSjlbFnaKehLERdBnpWnBKD2MUpEJCFo2D0o
SILVER,I,155,h3t5O_yHaHMKliaZkwOiJhDarNcveMMm8_O3uY4W53_uJK-q
SILVER,I,156,C5fXY64Miq1gTBZHp2DlJBceSCP8Lw83x0u3e-CUSRtodgm9
SILVER,I,157,Dv1n3ys2nUEv0JqITJTGr8f0FAHws9B1UuQqmeALZM28X1Mz
SILVER,I,158,f1rxSZO1dHPzvdJmU2f-rjBsFPHvFd8_EFicfmw7_H2jrSU
SILVER,I,159,rYgdztBUPYwJ3j68h1tWj0QaMUJsM-sYJ9-4-IcdGsGMXco
SILVER,I,160,2Kmxk9vanYyEBt9ozmlKYFOl8B9k08HccJnkGH1V4Nt76Do
SILVER,I,161,abf85ftU_n6Tt17Mf52gQbhoNgDE4JgeZx95Nqzacx-kCG4
SILVER,I,162,YsWTLO3SWbaHptncISLFworUK2n5PCO0V26uZjmm-xDtqmep
SILVER,I,163,zYIQEvBJlII-jD2f6r6kxL0mZcjzGyWactFbkha7K8ypjK8Z
SILVER,I,164,Ox6_w-GvI4DJp9O5VT8yvi5UMQl1sWPiA2XsqtLF7yG2VZDD
SILVER,I,165,v9j1GyH-VWgHz50Y8Xm8xdV1YhWscyWiu1EKKtdgRkVwZHlE
SILVER,I,166,cyoejPBi-7rZw6BKEeUgK1LBr9u77ByjOrW_Xb8QvgEdhnNK
SILVER,I,167,h6UzxK7jKHg5llP2BuDnC2aX71gSPepY1EGf_9uX1aLfkvk
SILVER,I,168,klrMaAow9eAPlM3ff9YaIcXAFtPWtjC8YwNcKGS5MT2IV64f
SILVER,I,169,dwUOsOqUeC5uAj8RyyAHZj6j0pWTndzwY39s2KMOz4fYS-xa
SILVER,I,170,TUesQCv9KPO_Qs_kGl3a8EuS1tdYyjNmy1hwQBjNBVwf7hw
SILVER,I,171,fFj6aIib0-qVRd2hQZYeZf4AsjXQnS_AJXCdQjRoaALdzZez
SILVER,I,172,zzIAvaU6_jZH9e0S3ng-17jFNS1jVcaZacQBMpFcDNOaVdVg
SILVER,I,173,x7GM_ayhKA8WGrFi1BxJtttO_18_GUJ7S5Pc9EqOjV_bPdQN
SILVER,I,174,cs9p1u7ux_QRpDj-VqEG93oVJh3WlI9MDAoJteRRd24OeFtC
SILVER,I,175,F1FT7j_qcPHlYaJoKRAWcGp0iSV6m8h2qZRCWDel_7j8MLjd
SILVER,I,176,1eQTvF7KiT_ysN6p2V7Jk3DhmMS_9WhuhTeauDDmm996k__c
SILVER,I,177,RbHi196KyrohctdvhCHNFIEu38NLcaSSK13oQuaGj6FV9aU
SILVER,I,178,NBqcJDM2MbzREw7S3SUChA77ccV7yDIy3miP_BBLe73RmKQU
SILVER,I,179,ry5iyGCLhml88lVr2mv3FmxRFQHybVaMfxBEb5oxuqtzkpPg
SILVER,I,180,FRxgYfoSeV7Zr0lVxl6GoTmpMIsMRj1UbNcHto7Lv88wp-XE
SILVER,I,181,0JqNM1ZSUxyz2Lvph5YXauzVqf3ELKvJVirb98OfAVJlyVEs
SILVER,I,182,4mUaCdlcouA97pVWEgzRyXLbBpnOMMME6YO_tZfARgMUnd3A
SILVER,I,183,-AXVQKEIVZhEk-NQA2wY-2CiYxX-WjrxqoAgBnMlYtpjQfxX
SILVER,I,184,LINAPSJq6qcPeDDY2lHdbH3az9INyBuqVzV42xCZHZi4YP8
SILVER,I,185,6GVhDzgt9_5V1FwJtN9-EBB3HisxLgXIWmmL6-GIp3wLxCnD
SILVER,I,186,_WZSbv_qRRccje54ZVlfSlgAhBWBOBZcAGTc1TaQSCoNceVL
SILVER,I,187,5tyNdN_yLpgjski-vMqVQdFV9lkl_affOA-PUincmXagcGDw
SILVER,I,188,3HdztFjF-iiVSYagq1e1Q9nIjScM9hXpUuO9BM4FxJn5R-Ii
SILVER,I,189,tECfXxU5v4LidlkfDBMCe0gQrr5WuVKpsRX-eyLkoPt2g1mj
SILVER,I,190,77dlTh5O0kTlfDdir4C4GV8X9WtI7JUjz1SfyypLr8oeytHm
SILVER,I,191,UdmkqetELabv4Sj2fhMp3KuS_UEkbpTX7raz1dsUxyjj6OQc
SILVER,I,192,LQdAz3o8xE9qviJcUCWKttFRKQWBgzAxJWSRQpbwyyDBIVY
SILVER,I,193,iGtSgQBnV6-e7I_dQVcPrk6cW1f3sDcPeSuVapoSVzSxOa0
SILVER,I,194,XKipK8pG9AyoDh1J-dQM41XHQx94CYr-wwKpoXzp0CT44ofq
SILVER,I,195,7nUx6cYLQteSFvft3nAzbV_yUZQi55ZiGSj4iZLpGPGXyhXN
SILVER,I,196,v3ZouDa-WoWkjldzkWqJ8mDHUGGoiMPURaH8odHqt5hoYR6m
SILVER,I,197,h_4Fp9SRhvnd_A8TfEZwncHiOZDbxgbapedfxbrY8z9GKRE
SILVER,I,198,lN9rbj4rPP6pMILBKhUrf6_6LmXPFLZAYHbDx-IqpCYPfC2E
SILVER,I,199,hqSGIAnPPWl7yXqJ1KyHycmtkcOTk4noS5kl3C6ePZqxmomc
SILVER,I,200,mu12RkRb51vkl4A4oBgUBgwdmJ2GSxqrGB7t6k8ipF2y3U4O
SILVER,I,201,7idi0tT0LEYTyTwxaycqNJ3NtlqGmY5gMI401pSVM9s27E8O
SILVER,I,202,uwEt2dDtVxSD_nRK98EvPfySqgms1L3sLza7f8KT8xoM8bqJ
SILVER,I,203,Of5enWrT1VOQm_gY0VSrQV_cRBN315v3FX2JwjetlIFquX7_
SILVER,I,204,PntB5wXHcWHmbqvPES3DFQpVQyTK-t8lHLA8mcIz88axTdc
SILVER,II,0,e2reXA3qiJQENynEuqFB2HCXYPgBB5apVwrz43N2VIfqY5J9
SILVER,II,1,_Fu9rtt9Jhv24KoZzB9qyweYOWtBqjZ8CS64tzb79uiC2QFL
SILVER,II,2,sNdhpS_DnwYdO4mgC-lU-cR-W5cr-Y1F96NKwgfrTcDYLq-y
SILVER,II,3,ckxLavdmtaL4ZdsIGxDruP5ZaS6gvmF6z7ogDrVe2oJhXQGh
SILVER,II,4,4SUJ7bKohGyvQg8dBcHdmlbKA981kvP4UkITFurhONloc9M
SILVER,II,5,z8Xg3K3WbGatjEPv3TrLXRwO_Xz6XTGovL-bEyVBf5aearQ
SILVER,II,6,mRRQHZaTSU7PvFwWS4U2bgrFxOp7lB2irMfOeDoYDLf6DvGk
SILVER,II,7,mcsRc9XTzTzlUj121xkKFIHUh4ELZiM3CyCJ9Dfq-ywGy8hc
SILVER,II,8,muV7EtzKvrmBNR-wzQsfbzzgRE9UmDEhvg-4ECchohaGFC5B
SILVER,II,9,_pyduI0h7ju24MLKgJLiFB6xstJMkG1cn3YGEjJfpct2rSs
SILVER,II,10,UaoqKMBuSUIn9xRUxel17dwWFgomaT7rJuy8ZRTWxMx0HF2b
SILVER,II,11,bNd-pJiUayfF9jUrjkaSMJEzsw2G9Tx1cwm_AR2_XyyAvUQ
SILVER,II,12,A3EEmcXt3WumNxmDfvlOaYae2V56KdmcOp9qcfxZ3onrSEg
SILVER,II,13,YGCv2IRwpdSNorbjxed9ZdD8Z5xQSzxuT8tPxrH36Lo7YDKa
SILVER,II,14,Njmt4ho7X9YirVWRQA4cV-fJGf3iiFV-q3jGhDA3pugDOak5
SILVER,II,15,kyy0hHOd8-XO_GolM7mkA3Gvd3ExaraKGhMqNI4ilAL2dYUr
SILVER,II,16,oh3NPcE1XZ3KcZSvEY6gUKKYZE-KQeqDlw9w5U9B7F-ZRw2A
SILVER,II,17,nUrWPb-po69YKYL8JTjcmn9cJ_Oz0riLF70RA0NH1sZ0vxHm
SILVER,II,18,-ewWa6Mvr4LyEYCGsypSvmQ6g8WYdrUGArp6j5xOENqaXmFv
SILVER,II,19,ak92AfUMxwubIk5QVL5U4q5Q-kpnESNWm6K77f4XcQjncMyV
SILVER,II,20,EoLi6AN4j3YNj01ff7kQvO1QqM9INrlgwJHWne5SvFqTJrE
SILVER,II,21,-K5B-ro1Ura-HeLL8bbWXqOP-p-Kclsq2vw795am-6_Wl5vb
SILVER,II,22,GhL_fFmtm_fz8qD7JwwkDL9C8UCN53972AsloPkyoDEQ4rNg
SILVER,II,23,RUmXEqOegR3YLeQsyh3W2fdURDVqaXA9JdYEft01-afhFa7E
SILVER,II,24,Fg8FmPiQ-U6O2UrGaHNXYMURmiJp4QkQQO9RC_TA_O48HZZE
SILVER,II,25,Jzr82XOaBSZgdmqS4_Yt0ar4Eg-lmS0JbnzDDNTiLgzWHSyF
SILVER,II,26,mYzKPpAoqnf6a3_zCKvNc9W6s5_UFd5mHES953lP7Vq12Rg
SILVER,II,27,R-deDYJ-P5y29R8XJaFaLQn8wqrrfLd_vczdz9ON292P5xyA
SILVER,II,28,o-9X0pGxCkcGXI1lqCn-Ro_lara15OF_I7xBpbKdjgBqd-2H
SILVER,II,29,dUKO5IstPJ0RqtWlz1ZA7fZ6dsQP5S5cC6greryskeb4Qsx1
SILVER,II,30,nYtgsm6pci9alXGd3cpPCTBstoOB7ATBnpBe0enPT4mi6tQ
SILVER,II,31,Fhj_sfF4wCTrX0Z15f093DgnJeP_ReJzQQU_t1CcqPczz93s
SILVER,II,32,i8q9fiDZK-jomC0Dq_vgF2GFS8Jfd8fE7t-_2KOx5E_026Ax
SILVER,II,33,KrX4gTYuwQKfuaZINmpprdBk7yy-F8aHW_Ri3OeVrW73nAU
SILVER,II,34,W5dwE2DA8lVYMWBw2uxEqMYW0O38BdxLKuzjJXGNNLqHC_iX
SILVER,II,35,HOLzu0yaVGQU2m_zX3kdaxH1vTRe12RuWchWjIixHM4bIV70
SILVER,II,36,49-w0Exbg7HPjDA-UAAh40K3wXzM3qnpv0Hypwj97GSSEksF
SILVER,II,37,yFmf68OX9It-0MwyvvOclBzi7bINykTrl8AwPxcGeamW-vdO
SILVER,II,38,W20yUocASYy4RAfHALu3vUhNBy8b1CHhq75pmNxA04zV5jVN
SILVER,II,39,u1x5OhvTKNiE6sc3CCnM8XeM9Y95OBTEP2LDrwC7u538wKIF
SILVER,II,40,QK0oetqslsUYzo2ub_M8IZQyhrvBbKmZmdVlqBTUbWTbYSSP
SILVER,II,41,BtZ_AhODHSRYQwXOduRkkIDp8w7vFaRViZRfcuEbXOjW87A
SILVER,II,42,ifC4U-5IF7a9o6_qJqXEdAC_LGu53O26NYBubRef8q3Ag0o
SILVER,II,43,5ZqjaqfRpFmAV2DXPyMEACQmg5heZJ8FQi3kGRNLfIER2b0
SILVER,II,44,e187H3LYJUBtGQNBZ1TW9QP3pDet3WZu9hsjovlTThU9YLU
SILVER,II,45,SC9qmHf6p-gdecWsXHZAbvmFgmvMMXN3cZQ47KNR_pSLQh_O
SILVER,II,46,i5WP36lMQE9QHUNaxDhbiGtMtpbZHcdfXtgF1ra_8CKej3LY
